# =============================================================================
# postcode_nsw_geocode.csv - Lookup-table for postcode center localities
#
# Created with 'get_pc_coord.py' routine
# Contains the localities (longitude, lattitude) of postcodes from NSW
# (New South Wales)
#
# Source: - NSW Land and Property Information
#
# First column is the postcode, second column the longitude and the third
# column is the lattitude.
#
# Last update: 18/11/2002, Peter Christen
#
# =============================================================================
# Freely extensible biomedical record linkage (Febrl) Version 0.2.1
# See http://datamining.anu.edu.au/projects/linkage.html
#
# AUSTRALIAN NATIONAL UNIVERSITY OPEN SOURCE LICENSE (ANUOS LICENSE)
# VERSION 1.1
#
# The contents of this file are subject to the ANUOS License Version 1.1 (the
# "License"); you may not use this file except in compliance with the License.
# Software distributed under the License is distributed on an "AS IS" basis,
# WITHOUT WARRANTY OF ANY KIND, either express or implied. See the License for
# the specific language governing rights and limitations under the License.
# The Original Software is "postcode_nsw_geocode.csv".
# The Initial Developers of the Original Software are Dr Peter Christen
# (Department of Computer Science, Australian National University) and Dr Tim
# Churches (Centre for Epidemiology and Research, New South Wales Department
# of Health). Copyright (C) 2002, 2003 the Australian National University and
# others. All Rights Reserved.
# Contributors:
#
# =============================================================================

2191, 151.08502, -33.90440
2192, 151.08956, -33.91953
2193, 151.12079, -33.90867
2194, 151.10051, -33.91310
2195, 151.07687, -33.92449
2196, 151.05820, -33.92882
2197, 150.99536, -33.90021
2198, 150.98753, -33.90917
2199, 151.01839, -33.90435
2200, 151.02367, -33.92117
2203, 151.14015, -33.90357
2204, 151.15687, -33.90952
2205, 151.14351, -33.93765
2206, 151.12278, -33.92471
2207, 151.12114, -33.94806
2208, 151.10017, -33.93980
2209, 151.07640, -33.94796
2210, 151.05326, -33.96376
2211, 151.03130, -33.95594
2212, 151.01481, -33.95059
2213, 150.99970, -33.95988
2214, 150.98200, -33.93852
2216, 151.14578, -33.95220
2217, 151.13655, -33.97287
2218, 151.12064, -33.97058
2219, 151.13535, -33.99342
2220, 151.10028, -33.96437
2221, 151.10604, -33.98584
2222, 151.08692, -33.96486
2223, 151.07525, -33.97604
2224, 151.10165, -34.01440
2225, 151.08050, -34.00396
2226, 151.06387, -34.01024
2227, 151.08627, -34.04238
2228, 151.10275, -34.03674
2229, 151.12213, -34.04670
2230, 151.14671, -34.06014
2231, 151.20789, -34.01111
2232, 151.06391, -34.03447
2233, 151.01438, -34.06249
2234, 151.02396, -34.01066
2250, 151.33720, -33.40938
2251, 151.39305, -33.47521
2254, 151.16312, -33.50715
2256, 151.31484, -33.50226
2257, 151.32909, -33.51519
2258, 151.37240, -33.35281
2259, 151.48563, -33.22323
2260, 151.43809, -33.43387
2261, 151.46419, -33.36044
2262, 151.52942, -33.22005
2263, 151.52285, -33.25558
2264, 151.52151, -33.10567
2265, 151.45086, -33.07548
2267, 151.58682, -33.07140
2278, 151.58388, -32.93246
2280, 151.65951, -33.02259
2281, 151.63750, -33.09877
2282, 151.64868, -32.97978
2283, 151.58903, -33.02185
2284, 151.61909, -32.96274
2285, 151.64486, -32.93462
2286, 151.57963, -32.90762
2287, 151.66843, -32.89726
2289, 151.70725, -32.94430
2290, 151.69576, -32.97780
2291, 151.74715, -32.94251
2292, 151.73483, -32.92129
2293, 151.75585, -32.91517
2294, 151.77035, -32.90784
2295, 151.78606, -32.90457
2296, 151.74809, -32.91495
2297, 151.75184, -32.90706
2298, 151.72197, -32.90444
2299, 151.70436, -32.90887
2300, 151.77332, -32.93094
2301, 152.09234, -32.78726
2302, 151.76085, -32.92639
2303, 151.75060, -32.92240
2304, 151.73204, -32.89560
2305, 151.70759, -32.92781
2306, 151.67995, -32.99268
2307, 151.69157, -32.88094
2308, 151.70405, -32.89533
2309, 151.24242, -33.53786
2311, 151.53115, -32.36229
2312, 152.35975, -32.10810
2315, 152.14414, -32.72698
2316, 152.08319, -32.77835
2317, 152.08312, -32.72326
2318, 151.87390, -32.75340
2319, 152.01583, -32.73174
2320, 151.53122, -32.71871
2321, 151.62696, -32.68512
2322, 151.65245, -32.79630
2323, 151.57019, -32.77068
2324, 151.94206, -32.69519
2325, 151.30743, -32.87221
2326, 151.44778, -32.80743
2327, 151.48302, -32.81902
2328, 150.66676, -32.46629
2329, 150.20018, -32.08768
2330, 151.11541, -32.56891
2331, 151.17310, -32.76112
2333, 150.79315, -32.30888
2334, 151.38982, -32.67888
2335, 151.35336, -32.65080
2336, 150.98298, -32.14713
2337, 150.96817, -31.97204
2338, 150.93617, -31.76240
2339, 150.56305, -31.73068
2340, 150.95164, -31.11421
2341, 150.64419, -31.33808
2342, 150.69722, -31.23482
2343, 150.53476, -31.50850
2344, 150.79265, -31.18393
2345, 150.83662, -30.92640
2346, 150.75313, -30.71289
2347, 150.58825, -30.33327
2350, 151.75352, -30.49513
2352, 151.08233, -31.05581
2353, 151.06365, -30.99709
2354, 151.64099, -31.14521
2355, 151.16792, -30.85759
2356, 148.97276, -30.60547
2357, 149.32445, -31.28095
2358, 151.38668, -30.56231
2359, 151.06643, -30.14746
2360, 151.15778, -29.64779
2361, 151.14164, -29.26410
2365, 151.63128, -30.16679
2369, 151.22463, -29.96315
2370, 151.79222, -29.69641
2371, 151.72169, -29.39420
2372, 152.07726, -28.94962
2379, 149.90116, -31.10815
2380, 150.24530, -31.01432
2381, 150.15808, -31.25434
2382, 150.04489, -30.70278
2386, 148.88938, -30.09847
2387, 148.79004, -29.74285
2388, 149.27688, -30.26214
2390, 149.72706, -30.30421
2395, 149.40136, -31.55786
2396, 148.91121, -30.89216
2397, 149.82566, -29.90717
2398, 149.83817, -29.73854
2399, 150.14357, -29.49960
2400, 149.72816, -29.35252
2401, 150.35837, -29.59046
2402, 150.51422, -29.39484
2403, 150.81685, -29.63367
2404, 150.55840, -29.92055
2405, 149.60981, -28.91042
2406, 149.03654, -29.01683
2408, 150.44121, -28.92418
2409, 150.32411, -28.60918
2410, 150.81408, -28.92074
2411, 150.31111, -29.13392
2415, 151.89633, -32.29715
2420, 151.69907, -32.41064
2421, 151.58209, -32.56243
2422, 151.87386, -31.94628
2423, 152.26401, -32.35441
2424, 152.03715, -31.71468
2425, 151.97782, -32.46355
2426, 152.60356, -31.82031
2427, 152.67914, -31.86250
2428, 152.50903, -32.22727
2429, 152.32750, -31.83504
2430, 152.46208, -31.95276
2431, 153.04133, -30.89589
2439, 152.68020, -31.63833
2440, 152.76568, -31.01525
2441, 152.88381, -30.89376
2443, 152.76722, -31.65577
2444, 152.90144, -31.44922
2445, 152.84199, -31.57030
2446, 152.60838, -31.44012
2447, 152.87182, -30.72379
2448, 152.99088, -30.62939
2449, 152.81262, -30.63039
2450, 153.08015, -30.26494
2452, 153.08787, -30.35851
2453, 152.59132, -30.31793
2454, 152.90013, -30.45461
2455, 153.00811, -30.49950
2456, 153.18721, -30.09959
2460, 152.87027, -29.65882
2462, 153.12210, -29.70487
2463, 153.21341, -29.47016
2464, 153.33843, -29.43788
2465, 153.24972, -29.40589
2466, 153.35139, -29.40139
2469, 152.77162, -28.97622
2470, 153.00512, -28.86131
2471, 153.24689, -28.98653
2472, 153.29239, -29.19255
2473, 153.42875, -29.11267
2474, 152.95710, -28.57030
2475, 152.53228, -28.49579
2476, 152.48429, -28.39923
2477, 153.43878, -28.85189
2478, 153.56114, -28.84863
2479, 153.51360, -28.70697
2480, 153.23691, -28.83195
2481, 153.59490, -28.65357
2482, 153.47075, -28.55392
2483, 153.52355, -28.49939
2484, 153.35373, -28.36889
2485, 153.52434, -28.18492
2486, 153.51958, -28.21796
2487, 153.56529, -28.26040
2488, 153.56687, -28.33524
2489, 153.56241, -28.39133
2490, 153.46201, -28.27158
2500, 150.87856, -34.42457
2502, 150.87461, -34.48377
2505, 150.89967, -34.48502
2506, 150.84707, -34.47710
2508, 150.98451, -34.20209
2515, 150.75879, -34.36558
2516, 150.91422, -34.33253
2517, 150.90708, -34.34896
2518, 150.90270, -34.37382
2519, 150.88318, -34.39166
2525, 150.85295, -34.43221
2526, 150.83071, -34.45091
2527, 150.78220, -34.57543
2528, 150.85542, -34.55130
2529, 150.83917, -34.57321
2530, 150.79275, -34.49752
2533, 150.83490, -34.65957
2534, 150.81811, -34.74536
2535, 150.70400, -34.80180
2536, 150.21003, -35.70617
2537, 150.11684, -35.93383
2538, 150.40175, -35.34008
2539, 150.45439, -35.35171
2540, 150.65420, -35.04297
2541, 150.59043, -34.87185
2545, 149.98938, -36.12047
2546, 150.09623, -36.27996
2548, 149.91636, -36.87477
2549, 149.85245, -36.93733
2550, 149.76825, -36.68855
2551, 149.87864, -37.09486
2552, 149.85351, -36.58898
2558, 150.81019, -34.03121
2559, 150.80595, -34.04518
2560, 150.81486, -34.08374
2563, 150.75403, -34.09868
2564, 150.89067, -33.99164
2565, 150.86690, -34.00351
2566, 150.83741, -34.02339
2567, 150.75067, -34.04857
2568, 150.72415, -34.13154
2569, 150.71362, -34.18565
2570, 150.64845, -34.06158
2571, 150.59637, -34.21938
2572, 150.56376, -34.19698
2573, 150.58320, -34.22275
2574, 150.58476, -34.28767
2575, 150.44115, -34.40836
2576, 150.43458, -34.49201
2577, 150.40870, -34.57725
2578, 150.29790, -34.65458
2579, 150.07821, -34.66802
2580, 149.73540, -34.71203
2581, 149.27169, -34.75248
2582, 148.87441, -34.85861
2583, 149.31850, -34.32539
2584, 148.66244, -34.68305
2585, 148.51389, -34.60750
2586, 148.76627, -34.33795
2587, 148.35668, -34.52950
2588, 148.22444, -34.52691
2590, 148.00190, -34.64987
2594, 148.23838, -34.28123
2618, 149.02835, -35.08434
2619, 149.20454, -35.38481
2620, 149.23223, -35.33552
2621, 149.42682, -35.30797
2622, 149.79791, -35.47860
2623, 149.42938, -35.61580
2624, 148.39524, -36.39512
2626, 149.16758, -35.92458
2627, 149.16047, -35.82819
2628, 148.85076, -36.36734
2630, 149.12289, -36.20134
2631, 149.29458, -36.50023
2632, 149.25489, -36.88964
2633, 148.94951, -36.99067
2640, 146.94515, -36.05888
2641, 146.93718, -36.04114
2642, 147.14607, -35.86562
2643, 146.63377, -35.96493
2644, 147.34932, -35.77960
2645, 146.23830, -35.26897
2646, 146.32412, -35.85325
2647, 146.01344, -35.97829
2648, 142.03337, -33.87718
2649, 148.00629, -35.58383
2650, 147.39648, -35.14243
2651, 147.46140, -35.15168
2652, 147.11113, -34.95367
2653, 147.99999, -35.76248
2655, 147.10240, -35.27118
2656, 146.78581, -35.31880
2658, 147.00736, -35.51155
2659, 146.88800, -35.75549
2660, 147.05285, -35.66861
2663, 147.58750, -34.83742
2665, 146.82244, -34.30102
2666, 147.53193, -34.43396
2668, 147.39411, -34.12519
2669, 146.76068, -33.74575
2671, 147.22151, -33.88778
2672, 146.38770, -33.28707
2675, 145.48942, -33.53496
2680, 146.04722, -34.28556
2681, 146.19327, -34.24957
2700, 146.54464, -34.76665
2701, 147.17533, -34.73699
2702, 147.04131, -34.78666
2703, 146.41363, -34.59957
2705, 146.34242, -34.49679
2706, 145.88548, -34.61496
2707, 145.82589, -34.77506
2710, 144.92026, -35.39243
2711, 145.17462, -34.14606
2712, 145.81195, -35.66238
2713, 145.57250, -35.64114
2714, 145.54883, -35.80504
2715, 143.62023, -34.44337
2716, 145.76488, -35.27638
2717, 142.05722, -34.08734
2720, 148.21793, -35.33151
2721, 147.74180, -34.01267
2722, 148.11503, -35.02888
2725, 147.87740, -34.49343
2726, 148.33892, -34.79596
2727, 148.24912, -35.00664
2729, 148.07194, -35.28630
2730, 148.13730, -35.52286
2731, 144.71138, -35.99616
2732, 144.12488, -35.57656
2733, 143.98467, -35.08084
2734, 143.59425, -34.91593
2735, 143.41410, -35.15472
2736, 143.42186, -35.06181
2737, 142.74236, -34.58204
2738, 142.23534, -34.19855
2739, 142.18542, -34.16920
2745, 150.67242, -33.80641
2747, 150.73433, -33.75067
2748, 150.73383, -33.79209
2749, 150.70957, -33.71386
2750, 150.68553, -33.75863
2752, 150.50050, -33.96929
2753, 150.72201, -33.60951
2754, 150.71825, -33.57173
2755, 150.78481, -33.60667
2756, 150.82737, -33.57477
2757, 150.70850, -33.55754
2758, 150.66373, -33.52087
2759, 150.78925, -33.80116
2760, 150.78511, -33.77196
2761, 150.84330, -33.74135
2762, 150.87323, -33.69877
2763, 150.89289, -33.72755
