# =============================================================================
# suburb_nsw_freq.csv - Frequency table for suburbs in New South Wales
#
# Source: Australian Whitepages (http://www.whitepages.com.au)
#         (May 2001)
#
# Last update: 11/04/2002, Peter Christen
#
# =============================================================================
# Freely extensible biomedical record linkage (Febrl) Version 0.2.1
# See http://datamining.anu.edu.au/projects/linkage.html
#
# AUSTRALIAN NATIONAL UNIVERSITY OPEN SOURCE LICENSE (ANUOS LICENSE)
# VERSION 1.1
#
# The contents of this file are subject to the ANUOS License Version 1.1 (the
# "License"); you may not use this file except in compliance with the License.
# Software distributed under the License is distributed on an "AS IS" basis,
# WITHOUT WARRANTY OF ANY KIND, either express or implied. See the License for
# the specific language governing rights and limitations under the License.
# The Original Software is "suburb_nsw_freq.csv".
# The Initial Developers of the Original Software are Dr Peter Christen
# (Department of Computer Science, Australian National University) and Dr Tim
# Churches (Centre for Epidemiology and Research, New South Wales Department
# of Health). Copyright (C) 2002, 2003 the Australian National University and
# others. All Rights Reserved.
# Contributors:
#
# =============================================================================

# =============================================================================
#
# This table is in a two-column comma separated format, with the first column
# being the names and the second a corresponding frequency count. 
#
# =============================================================================

bridge,126
bridgman,1
brierfield,50
briggsvale,3
brighton,3030
brightwaters,290
brinawa,2
bringelly,630
bringenbrong,4
brisbane,1
broadmeadow,845
broadwater,224
broadway,16
brocklehurst,100
brocklesby,91
brockley,1
brodies,4
brogans,2
brogo,208
broke,241
broken,8560
brombin,31
bronte,1322
brook,110
brookdale,7
brookfield,54
brooklana,3
brooklet,95
brooklyn,359
brookvale,929
brooman,16
brooms,161
brothers,12
broughton,54
broula,3
broulee,672
browns,15
brownsville,201
brucedale,27
bruie,22
brundah,2
brundee,28
brungle,66
brunkerville,61
brunswick,782
brush,158
brushgrove,184
bruton,8
bruxner,2
bucca,176
buccarumbi,12
buccrabendinni,1
buchanan,58
buckajo,13
buckaroo,15
buckenderra,1
buckendoon,11
bucketty,56
buddah,1
budgee,24
budgewoi,2278
budgong,27
buff,1210
bugaldie,55
bukalong,4
bukkulla,32
bulahdelah,587
bulby,17
bulga,132
bulgandramine,8
bulgandry,3
bulgary,16
bulgonia,1
bulla,8
bullaburra,370
bullen,113
bulli,1841
bulliac,11
bullio,4
bullioh,1
bumbaldry,33
bumberry,3
bunda,2
bundabah,46
bundaburrah,20
bundanoon,905
bundarra,310
bundeena,791
bundella,21
bundgeam,6
bundook,30
bundure,15
bunga,13
bungan,3
bungarby,29
bungawalbin,9
bungawalbyn,43
bungendore,1271
bungonia,181
bungowannah,65
bungulla,6
bungwahl,138
bunnaloo,39
bunnan,58
bunnor,1
bunyah,62
bunyan,35
burbong,1
burcher,38
burdett,3
bureen,13
burgess,1
burinegeel,6
burnt,12
buronga,357
burra,389
burraboi,27
burradoo,815
burraga,82
burragate,45
burrandana,3
burraneer,274
burrapine,17
burrawang,183
burrell,162
burren,206
burrier,22
burrill,589
burringbar,400
burrinjuck,8
burrumbuttock,139
burrundulla,2
burtundy,2
burwood,3594
busby,975
busbys,1
buttaba,321
buttai,18
buxton,430
by,27
byabarra,119
byangum,35
bylong,45
byng,12
byrill,8
byrock,20
byron,2638
byrrill,1
cabarita,590
cabbage,6
cable,1
cabramatta,7123
cabramurra,3
caffreys,7
cainbil,2
calala,43
calare,74
caldwell,30
calga,43
calimo,8
callaghan,2
callala,1093
calliope,22
caloola,19
camberwell,56
cambewarra,788
cambridge,2230
camden,3881
camellia,3
camira,7
cammeray,2632
camp,45
campbells,49
campbelltown,3682
camperdown,1619
campsie,6093
campvale,5
cams,21
canada,279
canadian,2
canbelego,19
candelo,343
cangai,13
caniaba,116
canimbla,1
canley,4674
canobolas,69
canoelands,50
canowindra,995
canterbury,1716
canton,6
canyonleigh,150
caparra,8
capeen,6
capertee,98
captains,225
carabost,23
caragabal,89
caravan,1
carawandool,12
carcalgong,7
carcoar,147
carcolla,1
cardiff,3800
careel,65
careunga,4
carey,402
cargelligo,601
cargo,167
carinda,77
caringbah,7716
carlingford,6424
carlton,2847
caroda,24
carool,68
caroona,79
carrabolla,5
carramar,924
carrathool,64
carrawabbity,2
carrawobitty,7
carrick,1
carrington,687
carroboblin,13
carroll,103
carrowbrook,19
carrs,18
carss,303
cartwright,617
cartwrights,11
carwell,1
cascade,4
casino,4060
cassilis,139
castle,11015
castlecrag,1078
castlereagh,309
casula,2553
catalina,258
cathcart,56
catherine,434
cathie,913
cattai,203
cavan,17
caves,1529
cawdor,73
cawongla,111
cecil,1053
cedar,133
centennial,1022
central,280
centre,3
cessnock,4792
chain,713
chakola,12
chambigne,10
chance,27
channel,73
channon,281
charbon,43
charing,2
charity,10
charlestown,4582
charleyong,6
charleys,8
charlottes,2
charmhaven,848
chase,473
chatham,227
chatsbury,12
chatswood,7571
chatsworth,70
cheero,2
cheesemans,5
cheltenham,695
cherry,26
cherrybrook,5074
chester,2577
chichester,16
chifley,834
chillcots,46
chillingham,216
chinderah,548
chippendale,1881
chipping,1974
chiswick,563
chittaway,948
chiverton,13
chowan,2
chullora,131
church,444
chute,41
clair,4571
clandulla,78
clare,1525
claremont,88
clarence,696
clarendon,34
clarenza,75
clareville,791
claymore,610
clear,13
clemton,21
clergate,50
cliffs,159
cliftleigh,67
clifton,450
clontarf,623
clothiers,49
clovass,65
clovelly,2141
clover,3
clunes,329
clwydd,1
clybucca,90
clyde,15
clydesdale,17
coal,662
coalbaggie,11
coalcliff,75
coaldale,27
coasters,7
cobaki,38
cobar,1607
cobargo,392
cobark,1
cobbadah,21
cobbitty,312
cobbora,26
cockatoo,4
codrington,23
coffee,44
coffs,9010
cogra,8
coila,11
colah,2238
coldstream,12
coleambally,690
colebee,2
coledale,439
colinroobie,30
colinton,11
collarenebri,279
collaroy,4964
collector,85
collendina,35
collerina,9
colletts,3
collie,65
collingullie,98
collins,16
collombatti,139
colly,3
colo,637
colyton,1066
comara,28
combaning,10
combara,23
comboyne,220
come,27
comerong,11
commissioners,6
como,1317
conargo,76
concord,6055
condell,2074
condobolin,1488
condong,388
congarini,10
congewai,60
congo,75
conimbia,4
coniston,679
conjola,452
connells,733
coogee,8206
cookamidgera,59
cookardinia,41
cooks,1702
coolabah,40
coolac,109
coolagolite,22
coolah,530
coolamon,711
coolangatta,90
coolatai,27
coolgardie,7
coolongolook,100
cooltralantra,3
cooma,3269
coomba,294
coombell,16
coomealla,1
coonabarabran,1507
coonamble,1409
coopernook,223
coopers,47
cooplacurripa,1
coorabell,148
cooranbong,1472
cootamundra,2677
cooyal,121
copacabana,1161
copeland,24
copeton,6
copmanhurst,220
coppabella,14
coraki,584
coralville,14
coramba,284
corangula,1
corbie,90
cordeaux,811
coree,5
coreen,45
corindi,485
corinella,21
corlette,966
cornalla,3
corndale,91
corner,459
corney,1
corobimilla,32
corona,2
corowa,2441
corrimal,3884
corrowidgin,20
corrys,20
cottage,48
cougal,9
coulsons,8
countegany,6
