# =============================================================================
# surname_nsw_freq.csv - Frequency table for surnames in New South Wales
#
# Source: Australian Whitepages (http://www.whitepages.com.au)
#         (May 2001)
#
# Last update: 11/04/2002, Peter Christen
#
# =============================================================================
# Freely extensible biomedical record linkage (Febrl) Version 0.2.1
# See http://datamining.anu.edu.au/projects/linkage.html
#
# AUSTRALIAN NATIONAL UNIVERSITY OPEN SOURCE LICENSE (ANUOS LICENSE)
# VERSION 1.1
#
# The contents of this file are subject to the ANUOS License Version 1.1 (the
# "License"); you may not use this file except in compliance with the License.
# Software distributed under the License is distributed on an "AS IS" basis,
# WITHOUT WARRANTY OF ANY KIND, either express or implied. See the License for
# the specific language governing rights and limitations under the License.
# The Original Software is "surname_nsw_freq.csv".
# The Initial Developers of the Original Software are Dr Peter Christen
# (Department of Computer Science, Australian National University) and Dr Tim
# Churches (Centre for Epidemiology and Research, New South Wales Department
# of Health). Copyright (C) 2002, 2003 the Australian National University and
# others. All Rights Reserved.
# Contributors:
#
# =============================================================================

# =============================================================================
#
# This table is in a two-column comma separated format, with the first column
# being the names and the second a corresponding frequency count. 
#
# =============================================================================

abigile,1
abignano,7
abihanna,5
abiharb,2
abikhair,3
abikhalil,2
abikhalill,1
abikhattar,1
abiko,3
abilba,1
abili,1
abilio,2
abimansour,1
abimerhi,1
abina,1
abino,1
abiraad,1
abiraji,1
abiri,1
abiru,1
abisassine,1
abisedon,1
abiwahab,2
abkar,3
abkiewicz,2
abla,3
ablahad,4
ablakat,1
ablamovich,1
ablamowicz,1
ablaza,1
able,11
ablen,1
ables,1
ableson,11
ablett,23
abley,2
ablitt,1
ablong,4
ablooch,1
ablott,3
ably,1
abnes,3
abnett,21
abney,2
abnishou,1
abnous,2
abo,7
aboa,1
aboagye,2
aboali,1
aboasali,1
abody,1
aboe,1
abogado,1
abohamed,3
abolahad,1
abolakian,3
abolfathi,1
abolhasan,1
abolin,1
abolins,12
abolitis,2
abolkhanlu,1
aboltins,2
abonyi,4
abood,52
aboody,11
aboos,1
aboozaid,5
abordi,1
aborn,1
aborro,1
abosh,2
aboss,1
abostolou,1
abotamey,1
abotomey,3
abott,1
abou,56
abouabdallah,1
abouaf,5
abouali,2
abouantoun,2
abouaounmaydalami,1
abouassi,1
abouazar,2
aboubakr,2
abouchaaya,5
abouchabake,3
abouchacra,2
aboucham,5
abouchan,1
abouchanab,2
abouchedid,2
abouchrouch,1
abouchrouche,1
aboud,42
aboudehn,1
aboudian,3
aboudib,2
abouduhun,1
aboueid,1
abouelkher,1
abouesh,2
aboufarah,1
aboufaroukh,1
aboughaida,1
aboughanem,1
abougharrach,1
abouhaidar,5
abouhala,1
abouhalkah,1
abouhalloun,1
abouhamad,10
abouhamav,1
abouharb,1
abouj,1
aboujamra,1
aboujaoude,4
aboujbal,1
aboukalam,1
aboukazemi,1
aboukhalil,2
aboul,1
aboulahaf,1
aboulahf,2
abouldais,1
aboulhaf,6
aboulhalka,1
aboulhas,1
aboulhasn,1
aboulhosn,1
aboulian,1
abouloukme,1
aboultaif,2
aboumaron,1
aboumaroun,1
aboumelhem,7
aboumelhen,2
aboumeulhem,1
aboumrad,1
abounader,14
abounajm,1
abounakad,1
abouraad,2
abourizk,3
abourjaily,2
abourjeili,1
abourrar,1
abourserhal,1
abous,1
abousaada,1
abousamra,1
abouschmiess,2
aboushadi,1
aboushahein,1
aboushakra,1
aboushedid,2
abouslaibi,2
abousleiman,8
abousletman,1
about,1
aboutakka,1
aboutamer,1
aboutanios,1
aboutannous,1
aboutayeh,2
abouteen,1
aboutinnous,1
abouyaghi,1
abouyanni,1
abouzaid,1
abouzeid,10
abovali,1
abovchaaya,1
abovian,2
aboyoun,1
abra,74
abracero,1
abraha,3
abrahall,11
abraham,252
abrahami,1
abrahamian,7
abrahamowacz,1
abrahamowicz,1
abrahams,223
abrahamse,2
abrahamsen,9
abrahamson,15
abrahamsson,2
abrahart,4
abrahemi,1
abrahim,15
abrahimi,1
abrahimzadeh,1
abrahmian,1
abrahms,2
abram,25
abramavicius,1
abramczyk,3
abrami,2
abramian,5
abramov,1
abramova,1
abramovic,4
abramovich,6
abramow,5
abramowicz,4
abramowitz,6
abramowotz,1
abramowski,1
abrams,24
abramsohn,1
abran,1
abrantes,2
abrar,1
abrard,1
abrasaldo,1
abraszko,1
abrecht,4
abrego,5
abreo,1
abrera,1
abreu,35
abrev,4
abrey,2
abrial,1
abric,6
abriel,2
abrighton,1
abrigo,1
abriham,2
abrihams,1
abril,2
abrina,1
abrirahman,1
abrlic,1
abrofat,1
abroguena,1
abrol,1
abromas,2
abrook,11
abroon,2
abrose,1
abrot,1
abruzzese,1
absalan,1
absalom,31
absar,1
absell,1
abshagen,1
absolom,13
absolon,8
absolum,6
absolun,1
abson,8
abu_abeeleh,1
abu_aguleh,1
abu_ali,2
abu_arga,2
abu_awwad,1
abu_darab,1
abu_eid,1
abu_emllal,1
abu_gazaleh,2
abu_gosh,1
abu_hadba,1
abu_hassan,1
abu_jaber,1
abu_jebeen,2
abu_mahmoud,4
abu_quba,1
abu_sada,1
abu_saleh,1
abu_shaban,1
abu_shaheen,1
abu_sharifa,1
abu_ssaydeh,1
abu_zalaf,2
abu_zarour,1
abualfoul,1
abualhil,1
abuan,1
abubakar,3
abudarub,2
abudlrazaq,1
abuduhou,1
abuel,1
abuelhija,1
abugazaleh,1
abughazaleh,2
abuhabba,1
abuhadba,1
abuhamed,1
abujabal,1
abujamous,1
abukar,1
abukhait,2
abul,1
abulad,1
abulafia,1
abulawi,1
abuly,1
abumahmoud,1
abunar,1
abunasim,1
abundo,3
abuobeid,1
abuqaiyas,1
abuqayas,1
aburahman,1
aburashed,1
aburn,1
aburnothey,1
aburshed,1
aburto,3
abusaffaga,1
abush,1
abusneineh,1
abusulpan,1
abusultan,1
abutaa,2
abuukar,1
abuzalaf,2
abvallah,1
abwi,2
abylgalil,1
abzakn,1
abzery,1
acai,3
acam,1
acampora,4
acana,1
acar,15
acaroglu,2
acason,7
accadia,8
accar,3
accardi,1
accardo,4
accari,1
accaria,3
accary,1
access,1
accetta,3
accettvro,1
acciari,2
accol,1
accola,2
accorat,1
accorsi,2
accorsini,3
accoto,1
accurso,5
acdic,1
ace,2
acebebo,1
acebedo,2
acebes,1
acebski,1
acedo,1
aceglav,2
acehan,1
aceituno,1
aceiutno,1
acerec,1
acers,1
aceski,6
aceti,4
acev,3
acevedo,21
acevska,2
acevski,14
acha,1
achacoso,1
achadjian,1
achaju,2
achammer,1
achampong,1
achan,1
achar,3
acharrie,1
achary,3
acharya,11
achat,1
achatz,1
achdiat,1
acheampong,2
acheantong,1
acheemootoo,1
acheikh,1
achele,1
achelle,1
achelles,6
achenza,1
acherkouk,2
achermann,3
acheson,42
achev,1
achi,6
achien,1
achikian,2
achileos,1
achille,3
achilleos,9
achilles,15
achimsky,1
achis,1
achjian,7
achkar,6
achleitner,1
achmad,5
achman,1
achmar,7
achol,1
achour,3
achrafe,1
achrafi,6
achrakie,1
achram,2
achref,1
achremczyk,1
achrentzyk,1
achtel,2
achten,1
achterberg,1
achterstraat,2
achterstratt,1
achurch,42
acic,3
acido,1
acierda,1
acikalin,1
acikel,1
acikgoz,3
acile,1
acimov,1
acimovic,8
acin,1
acisulu,2
acitelli,8
ack,2
ackad,4
ackah,1
ackaoui,5
ackary,6
acker,9
ackerley,14
ackerly,11
ackerman,83
ackermann,16
ackermans,1
ackers,19
ackery,5
ackfield,2
ackhavong,1
ackhurst,4
ackins,2
ackisanya,1
ackland,81
ackley,13
acklin,1
ackling,34
ackman,5
ackov,1
ackovic,1
ackrill,2
ackroyd,70
ackwell,1
acland,26
acman,1
acock,1
acocks,2
acon,2
aconley,1
acons,1
acopian,1
acor,1
acord,2
acorly,1
acorn,7
acornley,2
acors,1
acosta,36
acot,1
acott,1
acouido,1
acourt,7
acqua,2
acquah,1
acquaro,7
acquilina,1
acraman,1
acreman,7
acres,6
acret,25
acrman,1
acroyd,3
acs,4
actaviano,1
actis,1
acton,67
actypis,6
actypus,1
acuna,10
acunzo,2
acurio,1
acusa,1
acworth,5
aczel,4
ada,13
adabyar,1
adachi,3
adaciak,1
adadjou,1
adaggra,1
adagio,2
adagra,1
adaikalaswamy,1
adaimy,2
adair,83
adaley,2
adalis,2
adam,328
adamaitys,1
adamakakis,1
adamandidis,2
adamantidis,2
adamaszek,1
adamatas,1
adamati,3
adamavic,1
adamcewicz,7
adamcic,1
adamcik,2
adamczak,2
adamczewski,3
adamczuk,3
adamczyk,5
adamec,2
adamecki,1
adamedes,8
adameitis,1
adamek,10
adames,4
adamescu,1
adami,5
adamiak,7
adamic,1
adamidis,1
adamiec,2
adamietz,5
adamik,2
adamis,1
adamiya,1
adamkiewcz,1
adamo,25
adamopoulos,12
adamou,12
adamovic,4
adamow,2
adamowicz,4
adamowski,1
adamowsky,1
adampoulos,1
adams,2653
adamsas,3
adamsewicz,1
adamska,1
adamski,18
adamson,365
adamsons,3
adamthwaite,30
adamus,1
adamx,1
adan,6
adanessian,1
adani,1
adanska,1
adao,2
adappa,1
adar,1
adare,4
adarkar,1
adas,2
adasal,1
adasi,1
adasme,1
adatia,2
adato,1
adattini,3
adawe,2
adaymy,1
adbo,1
adbul,1
adby,3
adchariyakunakorn,1
adcock,89
addabba,1
addabbo,6
addae,1
addamo,3
addams,4
addario,2
addems,2
addenbrooke,2
adderley,13
adderton,8
addesso,3
addicoat,9
addicott,4
addie,3
addinall,6
addington,7
addinsall,1
addis,19
addison,199
addkin,1
addlem,1
addleton,2
addley,4
addo,4
addonizio,1
addouj,4
addrini,1
addullah,1
addulrazzak,1
addy,13
addyman,3
ade,3
adea,1
adebajo,2
adebayo,2
adebiyi,1
adebumowa,1
adecer,1
adefuin,2
adegbulugbe,1
adel,5
adelaide,2
adelbi,1
adele,7
adelerhof,3
adelheim,2
adeline,2
adelman,8
adelpour,1
adelsay,1
adelsback,3
adelson,5
adelstein,9
adelt,3
adema,9
ademagic,2
adembesa,1
ademi,1
ademic,1
ademovic,4
aden,3
adendorff,5
adeney,3
adeoye,1
adepoyibi,1
adermann,3
aders,1
ades,6
adesso,3
adetunmbi,1
adevski,1
adey,18
adeyinfa,1
adgich,1
adham,2
adhami,5
adhar,3
adher,1
adhi,1
adhihetty,1
adhikari,7
adhikary,2
